,Reward,Actor Loss,Alpha Loss,Critic 1 Loss,Critic 2 Loss
90,4786.101999999999,586.5307407571812,0.12960053018924564,4897.0974749940815,5818.60048976089
91,5657.566200000003,587.0683353308475,-0.1606072157884788,5079.086070667614,5681.224163016887
92,6081.672400000003,572.6906762941919,0.06530137510612757,4951.256291553228,5713.938804549401
93,5973.855599999998,565.5022687815657,0.01615592867437035,4719.0764789003315,5488.822253294666
94,6711.6502,559.5553934116556,-0.09651460205063675,4607.764362373738,5184.035597675978
95,5633.9039,557.7918633355034,0.11491230167824813,4816.5730387369795,5415.024971393624
96,5037.2879,552.1123083866004,-0.015100290980001893,4752.972825175584,5158.687469174163
97,5593.1365000000005,547.2276161270912,0.027318107058303526,4374.2002434008045,4832.212809244792
98,6182.8263,529.3430696737887,-0.023464253266351393,3967.0951568911773,4237.368664674084
99,5664.823599999998,525.4772647125552,0.04393417294127772,3916.113160412721,4265.334952306266
