,Reward,Actor Loss,Alpha Loss,Critic 1 Loss,Critic 2 Loss
859,8907.840100000001,-1263.386184846512,-0.009042342842528315,291.3908612800367,267.8676845666134
860,8605.366899999999,-1264.7862758443814,-0.01612090530118557,267.6106226757319,236.22052603056937
861,9329.377799999997,-1265.6512611466226,0.0014267357988188966,259.4443439522175,240.3455731940992
862,8841.828300000001,-1265.371552438447,-0.01610647337605255,250.45672592008955,224.6374537150065
863,8935.649500000001,-1267.2280026830808,-0.03097917263706525,271.50030086016415,243.79082280939275
864,9409.310700000004,-1267.6710587318498,0.003474948118732433,247.90369299686316,224.23843268192175
865,9279.373299999997,-1267.210846255524,-0.020187472303708393,252.54246151086056,228.21293131510416
866,8826.945,-1268.1046623461175,-0.003348182811580523,255.70768491186277,226.48094007703992
867,8982.783200000002,-1269.3062670158617,-0.03555943103827009,244.59358461938723,219.81257567742858
868,9148.3101,-1269.0838524404198,-0.013923845771286223,246.03129253965434,217.94696060334795
869,9150.527999999998,-1269.1015735973012,-0.017732712092122647,266.3506662388041,251.03629202794548
870,9322.570099999999,-1270.122912474353,0.10340190626154042,259.5359438501223,232.9560801188151
871,9162.820400000004,-1272.0137692846433,-0.02652629261667078,255.94040441031407,226.22088430385398
872,9020.5899,-1271.9072697186712,-0.012052023971472123,272.66230111170296,249.16026182848998
873,9219.389899999998,-1272.7978873204704,0.03563315848434212,268.9869107333097,243.47153557671442
874,9195.485499999999,-1273.503479620423,0.12229684175867023,281.84031708071933,259.01009561557964
875,8855.895900000001,-1274.1691351996528,-0.043541093949567185,266.20642999205927,236.5567133739741
876,9033.458400000005,-1275.0378491950758,-0.022002428845323697,241.88008518411655,222.9141193736683
877,9052.321599999996,-1276.038437352036,-0.025015067685433108,246.34634106568615,223.74665539674083
878,8892.836599999999,-1276.872453785906,-0.0746301066770096,255.68107435438367,228.04811389036854
879,8928.829899999997,-1276.5338751282354,0.0983511729523389,262.02914629078873,240.32735759080057
880,8750.45,-1277.4383064038825,-0.08330011078053051,260.4119925450797,235.29907827666312
881,9202.588099999997,-1277.8463393702652,0.04703807811995949,254.76695513484455,233.95253537881254
882,9147.5869,-1278.5410390526358,-0.02972188019993329,262.256997310754,240.50615114154238
883,8896.8916,-1279.6048719618057,-0.036085827031520884,248.45347841821535,223.15462039215396
884,8746.163599999998,-1279.5339528093434,0.005459159556211847,260.06253899468317,234.33448837742662
885,9147.396799999999,-1280.1435115313288,0.11541531795654635,271.362981314611,251.5968843710543
886,8853.497900000004,-1280.8245159110638,0.0005262524755013109,267.0828210079309,252.98174848460187
887,9053.088699999998,-1282.1052369397096,-0.04334815465515912,263.09811987058083,247.18086458456636
888,8784.955000000002,-1281.6403179746685,-0.03960502740334381,269.4066569010417,252.64715915256076
889,9180.667799999997,-1282.5871434067235,0.0413770769732167,272.6157938639323,252.93863654859138
890,8744.367999999997,-1283.4985610499527,-0.04866756543968663,240.63202428336095,224.0314939864958
891,8809.749500000002,-1284.8984153053977,-0.01553829898587381,231.2187017575659,212.66629020613854
